,State,Country,Lat,Long,Date,Confirmed,Deaths,Recoverd
63437,,Georgia,42.3154,43.3569,9/16/20,2758,19.0,1412.0
63438,,Germany,51.165690999999995,10.451526,9/16/20,266869,,236623.0
63439,,Ghana,7.9465,-1.0232,9/16/20,45655,294.0,44797.0
63440,,Greece,39.0742,21.8243,9/16/20,14041,316.0,1347.0
63441,,Grenada,12.1165,-61.678999999999995,9/16/20,24,,24.0
63442,,Guatemala,15.7835,-90.2308,9/16/20,82924,3009.0,72562.0
63443,,Guinea,9.9456,-9.6966,9/16/20,10154,63.0,9612.0
63444,,Guinea-Bissau,11.8037,-15.1804,9/16/20,2275,39.0,1127.0
63445,,Guyana,4.860416000000002,-58.93018000000001,9/16/20,1958,58.0,1302.0
63446,,Haiti,18.9712,-72.2852,9/16/20,8541,220.0,6258.0
63447,,Holy See,41.9029,12.4534,9/16/20,12,0.0,12.0
63448,,Honduras,15.2,-86.2419,9/16/20,69660,2102.0,19983.0
63449,,Hungary,47.1625,19.5033,9/16/20,14460,654.0,4153.0
63450,,Iceland,64.9631,-19.0208,9/16/20,2189,10.0,2104.0
63451,,India,20.593684,78.96288,9/16/20,5118253,83198.0,4025079.0
63452,,Indonesia,-0.7893,113.9213,9/16/20,228993,9100.0,164101.0
63453,,Iran,32.427908,53.68804599999999,9/16/20,410334,23632.0,352019.0
63454,,Iraq,33.223191,43.679291,9/16/20,303059,8248.0,237241.0
63455,,Ireland,53.1424,-7.6921,9/16/20,31799,1788.0,23364.0
63456,,Israel,31.046051000000002,34.851612,9/16/20,170465,,123219.0
63457,,Italy,41.87194,12.56738,9/16/20,291442,35645.0,215265.0
63458,,Jamaica,18.1096,-77.2975,9/16/20,4164,46.0,1180.0
63459,,Japan,36.204824,138.252924,9/16/20,76997,1481.0,68110.0
63460,,Jordan,31.24,36.51,9/16/20,3852,26.0,2349.0
63461,,Kazakhstan,48.0196,66.9237,9/16/20,107056,1671.0,101455.0
63462,,Kenya,-0.0236,37.9062,9/16/20,36301,634.0,23364.0
63463,,"Korea, South",35.90775700000001,127.766922,9/16/20,22657,372.0,19543.0
63464,,Kosovo,42.602636,20.902977,9/16/20,12683,488.0,8788.0
63465,,Kuwait,29.311659999999996,47.481766,9/16/20,96999,,87187.0
63466,,Kyrgyzstan,41.20438,74.766098,9/16/20,45072,1063.0,41210.0
63467,,Laos,19.856270000000002,102.495496,9/16/20,23,,22.0
63468,,Latvia,56.8796,24.6032,9/16/20,1486,35.0,1248.0
63469,,Lebanon,33.8547,35.8623,9/16/20,26083,259.0,9634.0
63470,,Lesotho,-29.61,28.2336,9/16/20,1327,33.0,687.0
63471,,Liberia,6.4280550000000005,-9.429499,9/16/20,1332,82.0,1214.0
63472,,Libya,26.3351,17.228331,9/16/20,24936,394.0,13498.0
63473,,Liechtenstein,47.14,9.55,9/16/20,111,1.0,105.0
63474,,Lithuania,55.1694,23.8813,9/16/20,3442,87.0,2125.0
63475,,Luxembourg,49.8153,6.1296,9/16/20,7394,124.0,6593.0
63476,,MS Zaandam,0.0,0.0,9/16/20,9,2.0,0.0
63477,,Madagascar,-18.766947000000002,46.869107,9/16/20,15871,,14482.0
63478,,Malawi,-13.2543,34.3015,9/16/20,5704,178.0,3764.0
63479,,Malaysia,4.210483999999999,101.97576600000001,9/16/20,10031,,9235.0
63480,,Maldives,3.2028,73.2207,9/16/20,9427,33.0,7903.0
63481,,Mali,17.570692,-3.996166000000001,9/16/20,2966,128.0,2311.0
63482,,Malta,35.9375,14.3754,9/16/20,2560,16.0,1953.0
63483,,Mauritania,21.0079,-10.9408,9/16/20,7332,161.0,6844.0
63484,,Mauritius,-20.348404000000002,57.552152,9/16/20,365,,338.0
63485,,Mexico,23.6345,-102.5528,9/16/20,680931,71978.0,574203.0
63486,,Moldova,47.4116,28.3699,9/16/20,44361,1159.0,32732.0
63487,,Monaco,43.7333,7.4167,9/16/20,181,1.0,137.0
63488,,Mongolia,46.8625,103.8467,9/16/20,311,0.0,301.0
63489,,Montenegro,42.708678000000006,19.37439,9/16/20,7291,126.0,4764.0
63490,,Morocco,31.7917,-7.0926,9/16/20,92016,1686.0,72968.0
63491,,Mozambique,-18.665695,35.529562,9/16/20,5994,39.0,
63492,,Namibia,-22.9576,18.4904,9/16/20,9964,108.0,7502.0
63493,,Nepal,28.1667,84.25,9/16/20,58327,379.0,41706.0
63494,Aruba,Netherlands,12.5211,-69.9683,9/16/20,3328,22.0,1676.0
63495,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,9/16/20,28,1.0,17.0
63496,Curacao,Netherlands,12.1696,-68.99,9/16/20,192,1.0,68.0
63497,Sint Maarten,Netherlands,18.0425,-63.0548,9/16/20,557,19.0,477.0
63498,,Netherlands,52.1326,5.2913,9/16/20,86320,6260.0,0.0
63499,,New Zealand,-40.9006,174.886,9/16/20,1809,25.0,1707.0
63500,,Nicaragua,12.865416,-85.207229,9/16/20,4961,147.0,2913.0
63501,,Niger,17.607789,8.081666,9/16/20,1182,69.0,1104.0
63502,,Nigeria,9.082,8.6753,9/16/20,56604,1091.0,47872.0
63503,,North Macedonia,41.6086,21.7453,9/16/20,16088,668.0,13550.0
63504,,Norway,60.472,8.4689,9/16/20,12498,265.0,10371.0
63505,,Oman,21.512583,55.92325500000001,9/16/20,91196,805.0,84363.0
63506,,Pakistan,30.3753,69.3451,9/16/20,303634,6399.0,291169.0
63507,,Panama,8.538,-80.7821,9/16/20,103466,2198.0,76787.0
63508,,Papua New Guinea,-6.314993,143.95555,9/16/20,516,6.0,232.0
63509,,Paraguay,-23.4425,-58.4438,9/16/20,30419,566.0,15740.0
63510,,Peru,-9.19,-75.0152,9/16/20,738020,30927.0,580753.0
63511,,Philippines,12.879721,121.77401699999999,9/16/20,272934,,207858.0
63512,,Poland,51.9194,19.1451,9/16/20,75734,2237.0,62110.0
63513,,Portugal,39.3999,-8.2245,9/16/20,65626,1878.0,44528.0
63514,,Qatar,25.3548,51.1839,9/16/20,122449,208.0,119400.0
63515,,Romania,45.9432,24.9668,9/16/20,107011,4285.0,43244.0
63516,,Russia,61.52401,105.31875600000001,9/16/20,1075485,,887457.0
63517,,Rwanda,-1.9403,29.8739,9/16/20,4634,22.0,2789.0
63518,,Saint Kitts and Nevis,17.357822,-62.782998,9/16/20,17,0.0,17.0
63519,,Saint Lucia,13.9094,-60.9789,9/16/20,27,0.0,26.0
63520,,Saint Vincent and the Grenadines,12.9843,-61.2872,9/16/20,64,0.0,62.0
63521,,San Marino,43.9424,12.4578,9/16/20,723,42.0,663.0
63522,,Sao Tome and Principe,0.1864,6.6131,9/16/20,907,15.0,871.0
63523,,Saudi Arabia,23.885942,45.079162,9/16/20,327551,4369.0,306004.0
63524,,Senegal,14.4974,-14.4524,9/16/20,14568,299.0,10756.0
63525,,Serbia,44.0165,21.0059,9/16/20,32613,736.0,0.0
63526,,Seychelles,-4.6796,55.492,9/16/20,140,0.0,136.0
63527,,Sierra Leone,8.460555000000001,-11.779889,9/16/20,2133,72.0,1646.0
63528,,Singapore,1.2833,103.8333,9/16/20,57514,27.0,56955.0
63529,,Slovakia,48.669,19.699,9/16/20,5860,38.0,3220.0
63530,,Slovenia,46.1512,14.9955,9/16/20,3954,135.0,2844.0
63531,,Somalia,5.152149,46.199616,9/16/20,3390,98.0,2812.0
63532,,South Africa,-30.5595,22.9375,9/16/20,653444,15705.0,584195.0
63533,,South Sudan,6.8770000000000024,31.307,9/16/20,2594,,1290.0
63534,,Spain,40.463667,-3.7492199999999998,9/16/20,614360,,150376.0
63535,,Sri Lanka,7.873054,80.77179699999998,9/16/20,3271,13.0,3021.0
63536,,Sudan,12.8628,30.2176,9/16/20,13535,836.0,6759.0
63537,,Suriname,3.9193,-56.0278,9/16/20,4645,95.0,4089.0
63538,,Sweden,60.128161,18.643501,9/16/20,87575,5860.0,0.0
63539,,Switzerland,46.8182,8.2275,9/16/20,48265,2039.0,39900.0
63540,,Syria,34.802075,38.99681500000001,9/16/20,3654,163.0,
63541,,Taiwan*,23.7,121.0,9/16/20,500,7.0,477.0
63542,,Tajikistan,38.861,71.2761,9/16/20,9171,73.0,7941.0
63543,,Tanzania,-6.369028,34.888822,9/16/20,509,21.0,183.0
63544,,Thailand,15.870032,100.992541,9/16/20,3490,58.0,3325.0
63545,,Timor-Leste,-8.874217,125.727539,9/16/20,27,0.0,
63546,,Togo,8.6195,0.8248,9/16/20,1608,40.0,1230.0
63547,,Trinidad and Tobago,10.6918,-61.2225,9/16/20,3327,58.0,810.0
63548,,Tunisia,33.886917,9.537499,9/16/20,8100,129.0,2309.0
63549,,Turkey,38.9637,35.2433,9/16/20,296391,7249.0,262602.0
63550,,US,40.0,-100.0,9/16/20,6630051,196763.0,2525573.0
63551,,Uganda,1.373333,32.290275,9/16/20,5266,60.0,2404.0
63552,,Ukraine,48.3794,31.1656,9/16/20,166694,3404.0,74981.0
63553,,United Arab Emirates,23.424076,53.847818000000004,9/16/20,81782,,71456.0
63554,Anguilla,United Kingdom,18.2206,-63.0686,9/16/20,3,0.0,3.0
63555,Bermuda,United Kingdom,32.3078,-64.7505,9/16/20,178,9.0,164.0
63556,British Virgin Islands,United Kingdom,18.4207,-64.64,9/16/20,66,1.0,37.0
63557,Cayman Islands,United Kingdom,19.3133,-81.2546,9/16/20,208,1.0,204.0
63558,Channel Islands,United Kingdom,49.3723,-2.3644,9/16/20,639,48.0,575.0
63559,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,9/16/20,13,0.0,13.0
63560,Gibraltar,United Kingdom,36.1408,-5.3536,9/16/20,340,0.0,309.0
63561,Isle of Man,United Kingdom,54.2361,-4.5481,9/16/20,339,24.0,312.0
63562,Montserrat,United Kingdom,16.742498,-62.187366000000004,9/16/20,13,,12.0
63563,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,9/16/20,659,5.0,561.0
63564,,United Kingdom,55.3781,-3.4360000000000004,9/16/20,378219,41684.0,0.0
63565,,Uruguay,-32.5228,-55.7658,9/16/20,1856,45.0,1559.0
63566,,Uzbekistan,41.377491,64.585262,9/16/20,49015,407.0,45422.0
63567,,Venezuela,6.4238,-66.5897,9/16/20,63416,511.0,51274.0
63568,,Vietnam,14.058323999999999,108.277199,9/16/20,1063,,936.0
63569,,West Bank and Gaza,31.9522,35.2332,9/16/20,33006,243.0,22209.0
63570,,Western Sahara,24.2155,-12.8858,9/16/20,10,1.0,8.0
63571,,Yemen,15.552726999999999,48.516388,9/16/20,2019,,1221.0
63572,,Zambia,-13.133897,27.849332,9/16/20,13887,326.0,12869.0
63573,,Zimbabwe,-19.015438,29.154857,9/16/20,7598,224.0,5823.0
63574,,Afghanistan,33.93911,67.709953,9/17/20,38872,1436.0,32505.0
63575,,Albania,41.1533,20.1683,9/17/20,11948,347.0,6788.0
63576,,Algeria,28.0339,1.6596,9/17/20,49194,1654.0,34675.0
63577,,Andorra,42.5063,1.5218,9/17/20,1483,53.0,1054.0
63578,,Angola,-11.2027,17.8739,9/17/20,3789,144.0,1405.0
63579,,Antigua and Barbuda,17.0608,-61.7964,9/17/20,95,3.0,91.0
63580,,Argentina,-38.4161,-63.6167,9/17/20,601713,12460.0,456347.0
63581,,Armenia,40.0691,45.0382,9/17/20,46671,925.0,42231.0
63582,Australian Capital Territory,Australia,-35.4735,149.0124,9/17/20,113,3.0,110.0
63583,New South Wales,Australia,-33.8688,151.2093,9/17/20,4196,52.0,2994.0
63584,Northern Territory,Australia,-12.4634,130.8456,9/17/20,33,0.0,31.0
63585,Queensland,Australia,-27.4698,153.0251,9/17/20,1150,6.0,1112.0
63586,South Australia,Australia,-34.9285,138.6007,9/17/20,466,4.0,462.0
63587,Tasmania,Australia,-42.8821,147.3272,9/17/20,230,13.0,217.0
63588,Victoria,Australia,-37.8136,144.9631,9/17/20,20012,750.0,18278.0
63589,Western Australia,Australia,-31.9505,115.8605,9/17/20,661,9.0,648.0
63590,,Austria,47.5162,14.5501,9/17/20,35853,758.0,28044.0
63591,,Azerbaijan,40.1431,47.5769,9/17/20,38777,571.0,36289.0
63592,,Bahamas,25.025885,-78.035889,9/17/20,3177,69.0,1626.0
63593,,Bahrain,26.0275,50.55,9/17/20,63189,217.0,56087.0
63594,,Bangladesh,23.685,90.3563,9/17/20,344264,4859.0,250412.0
63595,,Barbados,13.1939,-59.5432,9/17/20,185,7.0,171.0
63596,,Belarus,53.7098,27.9534,9/17/20,74987,771.0,72967.0
63597,,Belgium,50.8333,4.469936,9/17/20,97976,9936.0,18854.0
63598,,Belize,17.1899,-88.4976,9/17/20,1567,19.0,742.0
63599,,Benin,9.3077,2.3158,9/17/20,2280,40.0,1950.0
63600,,Bhutan,27.5142,90.4336,9/17/20,246,0.0,175.0
63601,,Bolivia,-16.2902,-63.5887,9/17/20,129419,7511.0,87716.0
63602,,Bosnia and Herzegovina,43.9159,17.6791,9/17/20,24605,747.0,17219.0
63603,,Botswana,-22.3285,24.6849,9/17/20,2567,13.0,624.0
63604,,Brazil,-14.235,-51.9253,9/17/20,4455386,134935.0,3873934.0
63605,,Brunei,4.5353,114.7277,9/17/20,145,3.0,141.0
63606,,Bulgaria,42.7339,25.4858,9/17/20,18544,749.0,13391.0
63607,,Burkina Faso,12.2383,-1.5616,9/17/20,1767,56.0,1166.0
63608,,Burma,21.9162,95.956,9/17/20,4299,61.0,944.0
63609,,Burundi,-3.3731,29.9189,9/17/20,473,1.0,374.0
63610,,Cabo Verde,16.5388,-23.0418,9/17/20,5063,49.0,4465.0
63611,,Cambodia,11.55,104.9167,9/17/20,275,0.0,274.0
63612,,Cameroon,3.8480000000000003,11.5021,9/17/20,20303,,18837.0
63613,Alberta,Canada,53.9333,-116.5765,9/17/20,16274,254.0,
63614,British Columbia,Canada,53.7267,-127.6476,9/17/20,7663,220.0,
63615,Diamond Princess,Canada,0.0,0.0,9/17/20,0,1.0,
63616,Grand Princess,Canada,0.0,0.0,9/17/20,13,0.0,
63617,Manitoba,Canada,53.7609,-98.8139,9/17/20,1500,16.0,
63618,New Brunswick,Canada,46.5653,-66.4619,9/17/20,194,2.0,
63619,Newfoundland and Labrador,Canada,53.1355,-57.6604,9/17/20,271,3.0,
63620,Northwest Territories,Canada,64.8255,-124.8457,9/17/20,5,0.0,
63621,Nova Scotia,Canada,44.681999999999995,-63.7443,9/17/20,1086,,
63622,Ontario,Canada,51.2538,-85.3232,9/17/20,47688,2873.0,
63623,Prince Edward Island,Canada,46.5107,-63.4168,9/17/20,57,0.0,
63624,Quebec,Canada,52.9399,-73.5491,9/17/20,66356,5791.0,
63625,Saskatchewan,Canada,52.9399,-106.4509,9/17/20,1757,24.0,
63626,Yukon,Canada,64.2823,-135.0,9/17/20,15,0.0,
63627,,Central African Republic,6.6111,20.9394,9/17/20,4782,62.0,1830.0
63628,,Chad,15.4542,18.7322,9/17/20,1115,81.0,962.0
63629,,Chile,-35.6751,-71.543,9/17/20,441150,12142.0,413928.0
63630,Anhui,China,31.8257,117.2264,9/17/20,991,6.0,985.0
63631,Beijing,China,40.1824,116.4142,9/17/20,935,9.0,926.0
63632,Chongqing,China,30.0572,107.874,9/17/20,584,6.0,577.0
63633,Fujian,China,26.0789,117.9874,9/17/20,393,1.0,379.0
63634,Gansu,China,35.7518,104.2861,9/17/20,170,2.0,168.0
63635,Guangdong,China,23.3417,113.4244,9/17/20,1787,8.0,1764.0
63636,Guangxi,China,23.8298,108.7881,9/17/20,258,2.0,253.0
63637,Guizhou,China,26.8154,106.8748,9/17/20,147,2.0,145.0
63638,Hainan,China,19.1959,109.7453,9/17/20,171,6.0,165.0
63639,Hebei,China,39.549,116.1306,9/17/20,365,6.0,
63640,Heilongjiang,China,47.861999999999995,127.7615,9/17/20,948,,935.0
63641,Henan,China,37.8957,114.9042,9/17/20,1278,22.0,
63642,Hong Kong,China,22.3,114.2,9/17/20,4993,102.0,4682.0
63643,Hubei,China,30.9756,112.2707,9/17/20,68139,4512.0,63627.0
63644,Hunan,China,27.6104,111.7088,9/17/20,1019,4.0,1015.0
63645,Inner Mongolia,China,44.0935,113.9448,9/17/20,261,1.0,259.0
63646,Jiangsu,China,32.9711,119.455,9/17/20,665,0.0,663.0
63647,Jiangxi,China,27.614,115.7221,9/17/20,935,1.0,934.0
63648,Jilin,China,43.6661,126.1923,9/17/20,157,2.0,155.0
63649,Liaoning,China,41.2956,122.6085,9/17/20,264,2.0,262.0
63650,Macau,China,22.1667,113.55,9/17/20,46,0.0,46.0
63651,Ningxia,China,37.2692,106.1655,9/17/20,75,0.0,75.0
63652,Qinghai,China,35.7452,95.9956,9/17/20,18,0.0,18.0
63653,Shaanxi,China,35.1917,108.8701,9/17/20,397,3.0,371.0
63654,Shandong,China,36.3427,118.1498,9/17/20,831,7.0,813.0
63655,Shanghai,China,31.201999999999998,121.4491,9/17/20,966,,909.0
63656,Shanxi,China,37.5777,112.2922,9/17/20,203,0.0,202.0
63657,Sichuan,China,30.6171,102.7103,9/17/20,670,3.0,651.0
63658,Tianjin,China,39.3054,117.323,9/17/20,237,3.0,225.0
63659,Tibet,China,31.6927,88.0924,9/17/20,1,0.0,1.0
63660,Xinjiang,China,41.1129,85.2401,9/17/20,902,3.0,899.0
63661,Yunnan,China,24.974,101.48700000000001,9/17/20,206,,195.0
63662,Zhejiang,China,29.1832,120.0934,9/17/20,1282,1.0,1272.0
63663,,Colombia,4.5709,-74.2973,9/17/20,743945,23665.0,615457.0
63664,,Comoros,-11.6455,43.3333,9/17/20,470,7.0,449.0
63665,,Congo (Brazzaville),-0.228,15.8277,9/17/20,4934,88.0,3887.0
63666,,Congo (Kinshasa),-4.0383,21.7587,9/17/20,10442,267.0,9840.0
63667,,Costa Rica,9.7489,-83.7534,9/17/20,60818,666.0,22662.0
63668,,Cote d'Ivoire,7.54,-5.5471,9/17/20,19158,120.0,18330.0
63669,,Croatia,45.1,15.2,9/17/20,14279,238.0,11933.0
63670,,Cuba,21.521757,-77.78116700000002,9/17/20,4933,109.0,4230.0
63671,,Cyprus,35.1264,33.4299,9/17/20,1558,22.0,1282.0
63672,,Czechia,49.8175,15.472999999999999,9/17/20,44155,,23377.0
63673,Faroe Islands,Denmark,61.8926,-6.9118,9/17/20,429,0.0,412.0
63674,Greenland,Denmark,71.7069,-42.6043,9/17/20,14,0.0,14.0
63675,,Denmark,56.2639,9.5018,9/17/20,21393,635.0,16918.0
63676,,Diamond Princess,0.0,0.0,9/17/20,712,13.0,651.0
63677,,Djibouti,11.8251,42.5903,9/17/20,5399,61.0,5333.0
63678,,Dominica,15.415,-61.371,9/17/20,24,0.0,18.0
63679,,Dominican Republic,18.7357,-70.1627,9/17/20,106136,2022.0,79363.0
63680,,Ecuador,-1.8312,-78.1834,9/17/20,122257,11029.0,97063.0
63681,,Egypt,26.820553000000004,30.802497999999996,9/17/20,101641,,87158.0
63682,,El Salvador,13.7942,-88.8965,9/17/20,27249,801.0,20392.0
63683,,Equatorial Guinea,1.6508,10.2679,9/17/20,5002,83.0,4509.0
63684,,Eritrea,15.1794,39.7823,9/17/20,364,0.0,305.0
63685,,Estonia,58.5953,25.0136,9/17/20,2778,64.0,2337.0
63686,,Eswatini,-26.5225,31.4659,9/17/20,5191,103.0,4439.0
63687,,Ethiopia,9.145,40.4897,9/17/20,66913,1060.0,27085.0
63688,,Fiji,-17.7134,178.065,9/17/20,32,2.0,26.0
63689,,Finland,61.92411,25.748151,9/17/20,8799,339.0,7700.0
63690,French Guiana,France,3.9339,-53.1258,9/17/20,9623,65.0,9267.0
63691,French Polynesia,France,-17.6797,149.4068,9/17/20,1099,2.0,672.0
63692,Guadeloupe,France,16.265,-61.551,9/17/20,3426,26.0,837.0
63693,Martinique,France,14.6415,-61.0242,9/17/20,1122,18.0,98.0
63694,Mayotte,France,-12.8275,45.166244,9/17/20,3541,40.0,2964.0
63695,New Caledonia,France,-20.904304999999997,165.618042,9/17/20,26,,26.0
63696,Reunion,France,-21.1151,55.5364,9/17/20,3099,15.0,1794.0
63697,Saint Barthelemy,France,17.9,-62.8333,9/17/20,23,0.0,16.0
63698,Saint Pierre and Miquelon,France,46.8852,-56.3159,9/17/20,11,0.0,5.0
63699,St Martin,France,18.0708,-63.0501,9/17/20,330,6.0,206.0
63700,,France,46.2276,2.2137,9/17/20,431966,30931.0,75880.0
63701,,Gabon,-0.8037,11.6094,9/17/20,8678,53.0,7827.0
63702,,Gambia,13.4432,-15.3101,9/17/20,3473,107.0,1951.0
63703,,Georgia,42.3154,43.3569,9/17/20,2937,19.0,1422.0
63704,,Germany,51.165690999999995,10.451526,9/17/20,269048,,238437.0
63705,,Ghana,7.9465,-1.0232,9/17/20,45714,294.0,44896.0
63706,,Greece,39.0742,21.8243,9/17/20,14400,325.0,1347.0
63707,,Grenada,12.1165,-61.678999999999995,9/17/20,24,,24.0
63708,,Guatemala,15.7835,-90.2308,9/17/20,83664,3036.0,73260.0
63709,,Guinea,9.9456,-9.6966,9/17/20,10154,63.0,9612.0
63710,,Guinea-Bissau,11.8037,-15.1804,9/17/20,2275,39.0,1127.0
63711,,Guyana,4.860416000000002,-58.93018000000001,9/17/20,2027,60.0,1302.0
63712,,Haiti,18.9712,-72.2852,9/17/20,8556,220.0,6315.0
63713,,Holy See,41.9029,12.4534,9/17/20,12,0.0,12.0
63714,,Honduras,15.2,-86.2419,9/17/20,70120,2122.0,20677.0
63715,,Hungary,47.1625,19.5033,9/17/20,15170,663.0,4227.0
63716,,Iceland,64.9631,-19.0208,9/17/20,2206,10.0,2112.0
63717,,India,20.593684,78.96288,9/17/20,5214677,84372.0,4112551.0
63718,,Indonesia,-0.7893,113.9213,9/17/20,232628,9222.0,166686.0
63719,,Iran,32.427908,53.68804599999999,9/17/20,413149,23808.0,353848.0
63720,,Iraq,33.223191,43.679291,9/17/20,307385,8332.0,241100.0
63721,,Ireland,53.1424,-7.6921,9/17/20,32023,1789.0,23364.0
63722,,Israel,31.046051000000002,34.851612,9/17/20,175256,,126329.0
63723,,Italy,41.87194,12.56738,9/17/20,293025,35658.0,215954.0
63724,,Jamaica,18.1096,-77.2975,9/17/20,4374,51.0,1225.0
63725,,Japan,36.204824,138.252924,9/17/20,77488,1490.0,68827.0
63726,,Jordan,31.24,36.51,9/17/20,4131,26.0,2415.0
63727,,Kazakhstan,48.0196,66.9237,9/17/20,107134,1671.0,101610.0
63728,,Kenya,-0.0236,37.9062,9/17/20,36576,642.0,23611.0
63729,,"Korea, South",35.90775700000001,127.766922,9/17/20,22783,377.0,19771.0
63730,,Kosovo,42.602636,20.902977,9/17/20,12683,488.0,8788.0
63731,,Kuwait,29.311659999999996,47.481766,9/17/20,97824,,87911.0
63732,,Kyrgyzstan,41.20438,74.766098,9/17/20,45153,1063.0,41317.0
63733,,Laos,19.856270000000002,102.495496,9/17/20,23,,22.0
63734,,Latvia,56.8796,24.6032,9/17/20,1494,36.0,1248.0
63735,,Lebanon,33.8547,35.8623,9/17/20,26768,263.0,10217.0
63736,,Lesotho,-29.61,28.2336,9/17/20,1327,33.0,687.0
63737,,Liberia,6.4280550000000005,-9.429499,9/17/20,1333,82.0,1214.0
63738,,Libya,26.3351,17.228331,9/17/20,25822,409.0,13908.0
63739,,Liechtenstein,47.14,9.55,9/17/20,112,1.0,108.0
63740,,Lithuania,55.1694,23.8813,9/17/20,3504,87.0,2149.0
63741,,Luxembourg,49.8153,6.1296,9/17/20,7541,124.0,6641.0
63742,,MS Zaandam,0.0,0.0,9/17/20,9,2.0,0.0
63743,,Madagascar,-18.766947000000002,46.869107,9/17/20,15925,,14547.0
63744,,Malawi,-13.2543,34.3015,9/17/20,5711,179.0,4000.0
63745,,Malaysia,4.210483999999999,101.97576600000001,9/17/20,10052,,9250.0
63746,,Maldives,3.2028,73.2207,9/17/20,9494,33.0,8033.0
63747,,Mali,17.570692,-3.996166000000001,9/17/20,2966,128.0,2311.0
63748,,Malta,35.9375,14.3754,9/17/20,2595,16.0,1978.0
63749,,Mauritania,21.0079,-10.9408,9/17/20,7346,161.0,6865.0
63750,,Mauritius,-20.348404000000002,57.552152,9/17/20,366,,338.0
63751,,Mexico,23.6345,-102.5528,9/17/20,684113,72179.0,579145.0
63752,,Moldova,47.4116,28.3699,9/17/20,44983,1170.0,33239.0
63753,,Monaco,43.7333,7.4167,9/17/20,186,1.0,147.0
63754,,Mongolia,46.8625,103.8467,9/17/20,311,0.0,302.0
63755,,Montenegro,42.708678000000006,19.37439,9/17/20,7503,129.0,4892.0
63756,,Morocco,31.7917,-7.0926,9/17/20,94504,1714.0,74930.0
63757,,Mozambique,-18.665695,35.529562,9/17/20,6161,39.0,
63758,,Namibia,-22.9576,18.4904,9/17/20,10078,108.0,7685.0
63759,,Nepal,28.1667,84.25,9/17/20,59573,383.0,42949.0
63760,Aruba,Netherlands,12.5211,-69.9683,9/17/20,3382,23.0,1742.0
63761,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,9/17/20,32,1.0,17.0
63762,Curacao,Netherlands,12.1696,-68.99,9/17/20,210,1.0,74.0
63763,Sint Maarten,Netherlands,18.0425,-63.0548,9/17/20,565,19.0,477.0
63764,,Netherlands,52.1326,5.2913,9/17/20,88073,6266.0,0.0
63765,,New Zealand,-40.9006,174.886,9/17/20,1809,25.0,1714.0
63766,,Nicaragua,12.865416,-85.207229,9/17/20,4961,147.0,2913.0
63767,,Niger,17.607789,8.081666,9/17/20,1183,69.0,1104.0
63768,,Nigeria,9.082,8.6753,9/17/20,56735,1093.0,48092.0
63769,,North Macedonia,41.6086,21.7453,9/17/20,16274,675.0,13635.0
63770,,Norway,60.472,8.4689,9/17/20,12644,266.0,10371.0
63771,,Oman,21.512583,55.92325500000001,9/17/20,91753,818.0,84648.0
63772,,Pakistan,30.3753,69.3451,9/17/20,304386,6408.0,291683.0
63773,,Panama,8.538,-80.7821,9/17/20,104138,2213.0,77881.0
63774,,Papua New Guinea,-6.314993,143.95555,9/17/20,516,6.0,232.0
63775,,Paraguay,-23.4425,-58.4438,9/17/20,31113,584.0,16313.0
63776,,Peru,-9.19,-75.0152,9/17/20,744400,31051.0,594513.0
63777,,Philippines,12.879721,121.77401699999999,9/17/20,276289,,208096.0
63778,,Poland,51.9194,19.1451,9/17/20,76571,2253.0,62725.0
63779,,Portugal,39.3999,-8.2245,9/17/20,66396,1888.0,44794.0
63780,,Qatar,25.3548,51.1839,9/17/20,122693,208.0,119613.0
63781,,Romania,45.9432,24.9668,9/17/20,108690,4312.0,43244.0
63782,,Russia,61.52401,105.31875600000001,9/17/20,1081152,,893145.0
63783,,Rwanda,-1.9403,29.8739,9/17/20,4653,23.0,2817.0
63784,,Saint Kitts and Nevis,17.357822,-62.782998,9/17/20,17,0.0,17.0
63785,,Saint Lucia,13.9094,-60.9789,9/17/20,27,0.0,26.0
63786,,Saint Vincent and the Grenadines,12.9843,-61.2872,9/17/20,64,0.0,64.0
63787,,San Marino,43.9424,12.4578,9/17/20,723,42.0,663.0
63788,,Sao Tome and Principe,0.1864,6.6131,9/17/20,907,15.0,873.0
63789,,Saudi Arabia,23.885942,45.079162,9/17/20,328144,4399.0,307207.0
63790,,Senegal,14.4974,-14.4524,9/17/20,14618,300.0,10923.0
63791,,Serbia,44.0165,21.0059,9/17/20,32695,738.0,0.0
63792,,Seychelles,-4.6796,55.492,9/17/20,141,0.0,136.0
63793,,Sierra Leone,8.460555000000001,-11.779889,9/17/20,2133,72.0,1646.0
63794,,Singapore,1.2833,103.8333,9/17/20,57532,27.0,57039.0
63795,,Slovakia,48.669,19.699,9/17/20,6021,39.0,3288.0
63796,,Slovenia,46.1512,14.9955,9/17/20,4058,136.0,2897.0
63797,,Somalia,5.152149,46.199616,9/17/20,3390,98.0,2812.0
